0.005618863628356473,0.0,0
-0.06934886730325356,-0.03543688498277159,4
-0.026299669478163933,-0.012590901778877256,4
0.036095581873541886,0.023177922365572562,0
-0.004274681885263808,-0.001171229845482985,0
-0.07746723710923761,-0.0369400539899328,4
-0.033601343034025545,-0.012590901778877256,4
0.028622078450217806,0.023177922365572562,0
-0.009673354902659874,-0.001171229845482985,0
-0.074617617143574,-0.0369400539899328,4
-0.03866607186082898,-0.012590901778877256,4
0.0334440492832741,0.023177922365572562,0
-0.01621634815295485,-0.001171229845482985,0
-0.07992603394911732,-0.0369400539899328,4
-0.04583989850227885,-0.012590901778877256,4
0.02609620207276808,0.023177922365572562,0
-0.011804566094833407,-0.001171229845482985,0
-0.08555241083302452,-0.0369400539899328,4
-0.041160729268521226,-0.012590901778877256,4
0.02139098495411707,0.023177922365572562,0
-0.018839291896781404,-0.001171229845482985,0
-0.0922948287379752,-0.0369400539899328,4
-0.04674795263427754,-0.012590901778877256,4
0.013745366855444856,0.023177922365572562,0
-0.02412209704693067,-0.001171229845482985,0
-0.08795458004417353,-0.0369400539899328,4
-0.05351899118987697,-0.012590901778877256,4
0.018685761933281645,0.023177922365572562,0
-0.0310853703041997,-0.001171229845482985,0
-0.09476973962883098,-0.0369400539899328,4
-0.05909835036794404,-0.012590901778877256,4
0.011255823286218533,0.023177922365572562,0
-0.036474978414916086,-0.001171229845482985,4
0.010248040427592559,0.021674753358411347,0
-0.02527899560275121,-0.001171229845482985,0
-0.09895269889108489,-0.0369400539899328,4
-0.054893555990291304,-0.012590901778877256,4
0.007425712881747338,0.023177922365572562,0
-0.030868606527659867,-0.001171229845482985,0
-0.10588235652266514,-0.0369400539899328,4
-0.0601486467772865,-0.012590901778877256,4
0.010852664153313835,0.023177922365572562,0
-0.03761998903204217,-0.001171229845482985,4
0.01060674978560754,0.021674753358411347,0
-0.03650290415934003,-0.001171229845482985,4
0.011408180072652156,0.021674753358411347,0
-0.033755530445637234,-0.001171229845482985,4
0.012749766628727906,0.021674753358411347,0
-0.0322895574512205,-0.001171229845482985,4
0.014482163877175885,0.021674753358411347,0
-0.021234946828696203,-0.001171229845482985,0
-0.09479372775975371,-0.0369400539899328,4
-0.0508571454808696,-0.012590901778877256,4
0.011305240990203136,0.023177922365572562,0
